Nombre_Empresa,Id_Empleo,Ciudad,Categoria,Sueldo,Publicado,Vencimiento,Descripcion,Nombre_cargo,Enlace
HOSPITAL CATOLICO S.M.-HCSM,693894,"Santa Cruz de la Sierra, Bolivia",Medicina y Salud ,De Bs. 3.000 a Bs. 3.999 ,13 Diciembre 2018,12 Enero 2019,enfermerafuncionesprogramar coordinar orientar y ejecutar las actividades de enfermeria en el servicio que sea asignado por el hospital ya sea en emergencia consulta externa internacion quirofano uti etc en forma oportuna siguiendo las instrucciones medicas ya sean cuidados directos indirectos de traslados de comunicacion e informacion sobre el paciente asi como los aspectos administrativos y de mantenimiento asociados a ellas cumpliendo las normas y procedimientos tecnicos y administrativos establecidos con el fin de promover y preservar recuperar y rehabilitar la salud del paciente  las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Enfermera(o),https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/693894/Enfermera(o).html?searchId=1546400657&page=1
HOSPITAL CATOLICO S.M.-HCSM,693896,"Santa Cruz de la Sierra, Bolivia",Medicina y Salud ,Negociable ,13 Diciembre 2018,12 Enero 2019,medico general  emergenciologofuncionesrealizar consultas externas interconsultas diagnosticos tratamientos control y seguimientos medicos procedimientos y cuidados pre quirurgicos quirurgicos y post quirurgicos de los pacientes ambulatorios y hospitalizados cuidados de terapia intensiva como cualquier otro servicio o acto medico que sea requerido por el hospital ya sea en horario normal a llamado o de emergencia las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Médico General / Emergenciólogo,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/693896/Médico-General---Emergenciólogo.html?searchId=1546400657&page=1
HOSPITAL CATOLICO S.M.-HCSM,693864,"Santa Cruz de la Sierra, Bolivia",Medicina y Salud ,Negociable ,13 Diciembre 2018,12 Enero 2019,medico ecografista dopler y partes blandasfuncionesrealizar todo tipo de ecografias especialmente dopler y partes blandas consultas externas interconsultas diagnosticos tratamientos control y seguimientos medicos procedimientos y cuidados pre quirurgicos quirurgicos y post quirurgicos de los pacientes ambulatorios y hospitalizados cuidados de terapia intensiva como cualquier otro servicio o acto medico que sea requerido por el hospital ya sea en horario normal a llamado o de emergencia las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Médico Ecografista Dopler y Partes Blandas,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/693864/Médico-Ecografista-Dopler-y-Partes-Blandas.html?searchId=1546400657&page=1
HOSPITAL CATOLICO S.M.-HCSM,693863,"Santa Cruz de la Sierra, Bolivia",Medicina y Salud ,Negociable ,13 Diciembre 2018,12 Enero 2019,medico pediatra  neonatologofuncionesrealizar consultas externas interconsultas diagnosticos tratamientos control y seguimientos medicos procedimientos y cuidados pre quirurgicos quirurgicos y post quirurgicos de los pacientes ambulatorios y hospitalizados cuidados de terapia intensiva como cualquier otro servicio o acto medico que sea requerido por el hospital ya sea en horario normal a llamado o de emergencia las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Médico Pediatra / Neonatólogo,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/693863/Médico-Pediatra---Neonatólogo.html?searchId=1546400657&page=1
HOSPITAL CATOLICO S.M.-HCSM,693860,"Santa Cruz de la Sierra, Bolivia",Medicina y Salud ,Negociable ,13 Diciembre 2018,12 Enero 2019,medico cirujanofuncionesrealizar consultas externas interconsultas diagnosticos tratamientos control y seguimientos medicos procedimientos y cuidados pre quirurgicos quirurgicos y post quirurgicos de los pacientes ambulatorios y hospitalizados cuidados de terapia intensiva como cualquier otro servicio o acto medico que sea requerido por el hospital ya sea en horario normal a llamado o de emergencia las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Médico Cirujano,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/693860/Médico-Cirujano.html?searchId=1546400657&page=1
HOSPITAL CATOLICO S.M.-HCSM,693855,"Santa Cruz de la Sierra, Bolivia",Medicina y Salud ,Negociable ,13 Diciembre 2018,12 Enero 2019,medico internistafuncionesrealizar consultas externas interconsultas diagnosticos tratamientos control y seguimientos medicos procedimientos y cuidados pre quirurgicos quirurgicos y post quirurgicos de los pacientes ambulatorios y hospitalizados como cualquier otro servicio o acto medico que sea requerido por el hospital ya sea en horario normal a llamado o de emergencia las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Médico Internista,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/693855/Médico-Internista.html?searchId=1546400657&page=1
Intedya-Tesa srl,693251,"Santa Cruz de la Sierra, Bolivia",Ingeniería ,No Declarado ,13 Diciembre 2018,12 Enero 2019,intedya compania global especializada en la consultoria auditoria formacion y las soluciones tecnologicas especializadas en la gestion de la calidad el medioambiente la seguridad alimentaria laboral y de la informacion tanto las empresas y como entidades publicas y privadas del cualquier tipo esta en la busqueda de profesionales con trayectoria para el perfil de consultor especialista en normas isosede santa cruz de la sierra responsabilidades realizar la concertacion de entrevistas y el posterior desarrollo las mismas que permita presentar los servicios de entidad y la captacion de nuevos clientes elaboracion presentacion y seguimiento de ofertas a clientes potenciales negociacion de proyectos basandose en las condiciones especificas para cada proyecto asi como la utilizacion de los elementos de negociacion existentes o facilitados por la direccion por calidad de proyecto entendemos la entrega de los servicios contratados con clientes en los plazos tiempos y recursos asignados metodologia establecida y cumplimiento de objetivos fijados para cada proyecto cumplir con las politicas de actuacion indicadas en los manuales operativos procedimientos instrucciones tecnicas y similares afectos a este perfil informar a los doas y a su pmo de las desviaciones detectadas en la calidad de proyectos cumplimiento de los indicadores de actividad gestion y resultados establecidos en el presente documento requisitos del puesto formacion y conocimientos licenciatura diplomatura yo ingenieria masterdiplomado o similar en sistemas de gestion formacion completaria especifica en calidad medioambiente seguridad alimentaria seguridad y salud laboral etc manejo medio de microsoft office windows outlook exploradores y navegacion en internet y similares manejo nivel usuario avanzado de software ofimatico y de comunicaciones tipo microsoft office windows outlook exploradores de internet etc superacion del pin consultor plan de incorporacion intedya para el puesto experiencia experiencia previa de al menos 6 meses en labores de consultoria control de calidad o miembro del equipo responsable del sistema de calidad iso 9001 iso 45001 oshas 18001 experiencia previa de 1 ano en labores de normativas de seguridad alimentaria iso 22000 o responsable del sistema de inocuidad alimentaria las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Consultor(a) Especialista en Normas ISO - Santa Cruz de la Sierra,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/693251/Consultor(a)-Especialista-en-Normas-ISO---Santa-Cruz-de-la-Sierra.html?searchId=1546400657&page=1
Palmar del Oratorio,691454,"Santa Cruz de la Sierra, Bolivia",Administración y Oficina ,No Declarado ,13 Diciembre 2018,12 Enero 2019,empresa constructora requiere los servicios de unadministrador de campamentosede santa cruzrequisitos titulo en administracion de empresa contaduria publica o ramas afines conocimientos en administracion de recursos humanos experiencia minima de 2 anos en el rubro de la construccion buen manejo de herramientas digitales microsoft office outlook disponibilidad para trabajar en campamentofunciones supervision del personal en obra control de asistencia del personal supervision a los guardias de seguridad velar por la estadia del personal que trabaja en campamento provision de insumos de limpieza y productos personales recepcion y entrega de material de obracompetencias  capacidad de planificacion y organizacion orientacion a resultados  trabajo en equipo atencion al detallelas personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Administrador(a) de Campamento - Santa Cruz,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/691454/Administrador(a)-de-Campamento---Santa-Cruz.html?searchId=1546400657&page=1
Nativa Logística Integral SRL,693774,"Santa Cruz de la Sierra, Bolivia",Logística y Almacén ,Dependiendo de la Experiencia ,13 Diciembre 2018,12 Enero 2019,supervisor de operacionesobjetivosupervisar las operaciones de distribucion yo transporte para lograr el cumplimiento de los servicios verificando las unidades y personal necesario para las entregas a fin de cumplir en los plazos establecidosrequisitos profesional titulado de las carreras de ingenieria industrial ingenieria comercial administracion de empresas o ramas afines experiencia minima de 2 anos en coordinacion organizacion y optimizacion de las gestiones de transporte y distribucion conocimiento de procesos logisticos y de transporte experiencia en el manejo de equipos de trabajo conocimiento de microsoft office a nivel intermedio competencias manejo de personal liderazgo organizacion manejo de crisis y tension enfoque a resultados capacidad de negociacion actitud positiva las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Supervisor(a) de Operaciones,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/693774/Supervisor(a)-de-Operaciones.html?searchId=1546400657&page=1
PORCELAMAX SRL,686763,"Santa Cruz de la Sierra, Bolivia","Arquitectura,Atención al Cliente ",De Bs. 2.060 a Bs. 2.999 ,13 Diciembre 2018,12 Enero 2019,empresa comercial dedicada a la comercializacion y distribucion de material de construccion para la obra fina necesitaejecutivo de ventasrequisitos haber trabajado en puestos similares experiencia en el cargo de 3 anos facilidad de palabras conocimiento de paquetes informaticos ms office licencia de conducir a b habilidad para desarrollar cartera de clientesofrecemos sueldo mas comisiones por ventas buen ambiente laboralinteresados enviar su hoja de vida indicando su pretension salarial por trabajopolisbo,Ejecutivo(a) de Ventas,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/686763/Ejecutivo(a)-de-Ventas.html?searchId=1546400657&page=1
Comercializadora Degentek S.R.L.,693776,"Santa Cruz de la Sierra, Bolivia",Marketing y Ventas ,No Declarado ,13 Diciembre 2018,12 Enero 2019,asesor comercialrequisitos formacion academica en ingenieria comercial licenciatura en administracion de empresas yo ramas afines experiencia minima de 2 anos en ventas de productos de consumo masivo deseable electrodomesticos experiencia especifica en supervision de ventas experiencia en ejecucion y administracion de presupuestos de ventas alta habilidad de negociacion habilidad verbal orientacion al cliente y a resultados manejo de microsoft office excel avanzado licencia de conducir disponibilidad inmediataofrecemossueldo fijo mas comisioneslas personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Asesor(a) Comercial,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/693776/Asesor(a)-Comercial.html?searchId=1546400657&page=1
Gemgloo Bolivia,691721,"Santa Cruz de la Sierra, Bolivia",Informática ,Negociable ,12 Diciembre 2018,11 Enero 2019,gemgloo bolivia empresa de software  outsourcing contable precisa de un programador de sistema contable funciondesarrollar en php o alguna version para subir un desarrollo a la web requisitos conocimiento en xhtml css y jsr manejo de base de datos mysql manejo de php manejo de apache manejo de ajax experiencia en desarrollo de software y aplicaciones se trabajara en una arquitectura modelo  vista  controladorel trabajo puede ser en oficina o externo  interesados enviar su curriculum vitae con fotografia actualizada y pretension salarial por trabajopolisbo,Programador(a) de Sistema Contable,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/691721/Programador(a)-de-Sistema-Contable.html?searchId=1546400657&page=1
Empresa de Bebidas,691794,"Santa Cruz de la Sierra, Bolivia",Marketing y Ventas ,No Declarado ,12 Diciembre 2018,11 Enero 2019,vendedoressede santa cruz perfil del cargo tener cursados al menos 3 semestres de una carrera de nivel tecnico superior o a nivel de licenciatura minimo 2 anos de experiencia en ventas buena presentacion personal y facilidad de palabras preferentemente con moto contar con garantia vehiculo o inmueble se ofrece salario fijo y variable de acuerdo a resultados estabilidad laboral buen ambiente de trabajo perspectiva de desarrollo personal y profesional  las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Vendedores(as) - Santa Cruz,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/691794/Vendedores(as)---Santa-Cruz.html?searchId=1546400657&page=1
PITAGORAS CONSULTORES EMPRESARIALES,692948,"Santa Cruz de la Sierra, Bolivia",Administración y Oficina ,De Bs. 3.000 a Bs. 3.999 ,12 Diciembre 2018,11 Enero 2019,empresa metalurgica requiere vendedor requisitos proactivo responsable puntual honesto aptitudes para atencion al cliente y cierre de ventas efectivo conocimiento de computacion dominio de excel y manejo de correos electronicos masivos   se valorara la experiencia en ventas directas y por telefono  ofrecemos buen sueldo  acorde a la experiencia prestaciones sociales excelente clima laboral interesados enviar curriculum documentado por trabajopolisbo,Vendedor(a),https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/692948/Vendedor(a).html?searchId=1546400657&page=1
Banco Fassil - Trabaje con Nosotros,693570,"Sucre, Bolivia","Administración y Oficina,Banca y Finanzas ",No Declarado ,12 Diciembre 2018,11 Enero 2019,supervisor de microcreditossucursal chuquisacarequisitos titulado o egresado de carreras administrativas economicas financieras y otras ramas afines postgrado en finanzas economia o administracion de empresas  contar con experiencia de minima de 5 anos en el sector de microcreditos manejo de paquetes microsoft office excel word nivel intermedio avanzado normativa asfi ley no393 de servicios financieroscompetencias requeridas liderazgo comunicacion enfoque a resultados enfoque al cliente toma de decisiones desarrollo de otros delegar responsabilidadesobjetivos del cargo planificar y llevar a cabo labores de mercadeo de productos y servicios en coordinacion con los gestores microcreditos revisar verificar validar todas las operaciones presentadas de los gestores a su cargo velar por la calidad y oportuna prestacion de los servicios a los clientes del segmento asignado realizar seguimiento a todo el proceso crediticio en sus diferentes etapas del segmento asignado gestionar y establecer los medios necesarios para la recuperacion de la cartera en mora de productos crediticiosofrecemos estabilidad laboral y ambiente que prioriza la calidad de vida y fomenta el desarrollo formacion continua en nuestro centro interno de formacion integral remuneracion acorde a la responsabilidad asignadalas personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Supervisor(a) de Microcréditos - Chuquisaca,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/693570/Supervisor(a)-de-Microcréditos---Chuquisaca.html?searchId=1546400657&page=1
Banco Fassil - Trabaje con Nosotros,685265,"Santa Cruz de la Sierra, Bolivia",Banca y Finanzas ,No Declarado ,12 Diciembre 2018,11 Enero 2019,analista de admision microempresassede santa cruz funciones del cargo llevar a cabo el analisis de riesgo de las operaciones de credito de la fabrica de credito sometidas a su consideracion y emitir opinion fundamentada sobre el mismo validar la informacion proporcionada por el area de red de puntos de atencion financiera existente en el file de creditos contrastando los datos con investigaciones adicionales  elaborar informes de analisis de riesgo crediticio en el cual se emita una opinion favorable o desfavorable a la propuesta de credito la misma que podra estar recomendada o condicionada en su opinion cuando el caso amerite de un mayor respaldo yo modificacion a la propuesta  requisitos  egresados o titulados de carreras comerciales empresariales yo financieras conocimientos en analisis financiero experiencia minima de un ano en cargos similares o en el area comercial dentro del sistema financiero  conocimientos de la ley no393 de servicios financieros conocimientos de paquetes informaticos windows y office nivel intermedio competencias requeridas  orientacion a resultados con calidad integridad y cumplimiento de normas pensamiento analitico comunicacion eficaz trabajo en equipo que ofrecemos estabilidad laboral y ambiente que prioriza la calidad de vida y fomenta el desarrollo formacion continua en nuestro centro interno de formacion integral las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Analista de Admisión Microempresas – Santa Cruz,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/685265/Analista-de-Admisión-Microempresas-–-Santa-Cruz.html?searchId=1546400657&page=1
Banco Fassil - Trabaje con Nosotros,687840,"Santa Cruz de la Sierra, Bolivia",Banca y Finanzas ,No Declarado ,12 Diciembre 2018,11 Enero 2019,gestor junior de negocios banca minoristafunciones del cargoofertar integralmente productos y servicios del banco atendiendo las directrices transmitidas por la entidad a fin de alcanzar los niveles de rentabilidad propuestosrequisitos egresados yo titulados de carreras empresariales financieras o ramas afines conocimientos de procesos crediticios ley ndeg 393 de servicios financieros normas asfi y tecnologia crediticia  conocimiento de paquetes informaticos windows y office experiencia menor a 1 ano en cargos similares en el sistema bancario competencias requeridas iniciativa habilidad comercial orientacion al cliente capacidad de analisis enfoque al cumplimiento de objetivosque ofrecemos estabilidad laboral y ambiente que prioriza la calidad de vida y fomenta el desarrollo formacion continua en nuestro centro interno de formacion integral remuneracion acorde a la responsabilidad asignadalas personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Gestor(a) Júnior de Negocios Banca Minorista,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/687840/Gestor(a)-Júnior-de-Negocios-Banca-Minorista.html?searchId=1546400657&page=1
Constructora e Inmobiliaria Urubo Village S.A.,685976,"Santa Cruz de la Sierra, Bolivia",Marketing y Ventas ,De Bs. 3.000 a Bs. 3.999 ,12 Diciembre 2018,11 Enero 2019,importante inmobiliaria se encuentra en busqueda de un asesor comercialsede santa cruz funciones asesorar a los clientes en los productos y servicios que ofrece la empresa mediante contactos y visitas programadas realizar informes de ventas cumplir con las metas de ventas y cartera mantener actualizados los datos e informacion de gestion de ventas realizar el seguimiento permanente sobre las negociaciones y cierre de los contratos de venta beneficios todos los beneficios de acuerdo ley remuneracion atractiva sueldo fijo mas comisiones en relacion al desempeno y cierre de negocios formacion y experiencia profesional en ingenieria comercial administracion de empresas o ramas afines minimo dos anos de experiencia en cargos en el area de ventas con solidos conocimientos en el rubro inmobiliario requisitos buen manejo de ms office alta capacidad de negociacion vocacion de servicio facilidad de comunicacion capacidad de trabajo en equipo orientacion al cumplimiento de metas y objetivos las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Asesor(a) Comercial - Santa Cruz,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/685976/Asesor(a)-Comercial---Santa-Cruz.html?searchId=1546400657&page=1
CUSTOMER CARE AND SOFTWARE SOLUTIONS S.R.L,686061,"Cochabamba, Bolivia",Ingeniería ,De Bs. 2.060 a Bs. 2.999 ,12 Diciembre 2018,11 Enero 2019,ingeniero en sistemas  requisitos conocimientos de php  conocimientos y experiencia en desarrollo de sistemas web diseno de paginas web interactivas y aplicacion de base de datos  proactivo y autonomo en el trabajo para proyecto con deseos de superacion  disponibilidad de tiempo inmediata ingles no excluyente las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Ingeniero(a) en Sistemas,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/686061/Ingeniero(a)-en-Sistemas.html?searchId=1546400657&page=1
VICKYS CASUAL,685338,"Santa Cruz de la Sierra, Bolivia","Administración y Oficina,Marketing y Ventas ",No Declarado ,12 Diciembre 2018,11 Enero 2019,vickys casual group bolivia empresa comercial lider en el mercado nacional requiere incorporar a su equipo de trabajo asesora de comprasbase santa cruz lael candidata sera responsable de acoger atender y vender directamente al cliente productos relacionados con la moda y sus complementos debera asesorar a la clientela evaluar sus preferencias y necesidades brindando una atencion personalizada satisfactoria y de calidad  los requerimientos de la posicion son egresadas yo estudiantes en administracion de empresas ingenieria comercial marketing o areas afines experiencia general de 1 ano en puestos de similares caracteristicas en el area comercial y asesoramiento de imagen disponibilidad inmediata competencias orientacion al cliente orientacion a resultados trabajo en equipo proactividad dinamismo y responsabilidad si cumples con estos requisitos te invitamos a enviar tu hoja de vida no documentada indicando pretension salarial por trabajopolisbo,Asesora(or) de Compras - Santa Cruz,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/685338/Asesora(or)-de-Compras---Santa-Cruz.html?searchId=1546400657&page=1
VICKYS CASUAL,685336,"Santa Cruz de la Sierra, Bolivia",Administración y Oficina ,No Declarado ,12 Diciembre 2018,11 Enero 2019,vickys casual group bolivia requiere incorporar a su equipo de trabajo store manager base santa cruz lael candidata sera responsable de la rentabilidad general de la tienda debe tener la capacidad de coordinar y dirigir a un grupo de personas y llevarlas al exito para la captacion de nuevos clientes retencion de clientes existentes y fidelizacion  los requerimientos para la postulacion son los siguientes formacion academica en carreras administrativas o comerciales  experiencia general en el cargo de 2 anos en puestos similares administrando y brindando asesoramiento personal en procesos de venta y postventa manejo y control de personal manejo y control de inventarios manejo y control de flujo de caja manejo y administracion del punto de venta alto conocimiento en moda y estilo  competencias buenas relaciones interpersonales  dinamismo proactividad y eficiencia organizacion y supervision al equipo de trabajo alto grado de responsabilidad ato grado de enfoque al cliente y enfoque a resultados disponibilidad de tiempo completo e inmediata  si cumples con estos requisitos te invitamos a enviar tu hoja de vida no documentada acompanada de una carta de solicitud indicando tu pretension salarial por trabajopolisbo,Store Manager - Santa Cruz,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/685336/Store-Manager---Santa-Cruz.html?searchId=1546400657&page=1
Banco Fassil - Trabaje con Nosotros,693412,"Sucre, Bolivia","Administración y Oficina,Banca y Finanzas ",No Declarado ,12 Diciembre 2018,11 Enero 2019,auxiliar de administracion crediticiasucursal chuquisaca objetivos del cargo revisar y validar formularios y documentacion correspondiente a prestamos en las respectivas carpetas de credito registrar errores documentacion faltante u omision de datos de carpetas de creditos segun normativas y politicas internas coordinar el alta y desembolso de creditos con el encargado operativo que corresponda coadyuvar en la reduccion de observaciones realizadas a las carpetas de creditos por parte de auditorias internas externas y de la autoridad de supervision del sistema financiero  requisitos egresado o titulado de carreras empresariales yo financieras o ramas afines conocimientos de paquetes informaticos basicos windows y office experiencia en cargos similares en el sistema financiero  competencias requeridas adaptabilidad trabajo en equipo atencion al detalle compromiso integridad cumplimiento de normas que ofrecemos estabilidad laboral y ambiente que prioriza la calidad de vida y fomenta el desarrollo formacion continua en nuestro centro interno de formacion integral remuneracion acorde a la responsabilidad asignada las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Auxiliar de Administración Crediticia - Chuquisaca,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/693412/Auxiliar-de-Administración-Crediticia----Chuquisaca.html?searchId=1546400657&page=1
Importante Empresa,693243,"Cochabamba, Bolivia",Administración y Oficina ,No Declarado ,11 Diciembre 2018,10 Enero 2019,encargado de fabricasede ivirgarzamaobjetivosplanificar organizar dirigir y controlar la gestion comercial y administrativa de la fabrica y el equipo de trabajadores disenando estrategias que permitan el logro de los objetivos mensuales de ventas para alcanzar las metas de la empresarequisitos experiencia minima de 2 anos en cargos similares preferiblemente en rubro de construcciones solidos conocimientos en tecnicas de ventas y atencion al cliente buen manejo de word excel intermedio y avanzado capacidad de toma de decisiones y trabajo bajo presion conocer el mercado local y sus alrededores disponibilidad inmediata para trabajar no estar trabajando contar con garantias reales  vivir o tener la facilidad para vivir en ivirgarzamaformacionprofesional en ingenieria comercial marketing administracion o ramas afinesvalores honestidad responsabilidadlas personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Encargado(a) de Fábrica - Ivirgarzama,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/693243/Encargado(a)-de-Fábrica---Ivirgarzama.html?searchId=1546400657&page=1
TOTES,693217,"Santa Cruz de la Sierra, Bolivia",Administración y Oficina ,No Declarado ,11 Diciembre 2018,10 Enero 2019,empresa lider en servicios domiciliarios realiza la busqueda de profesionales comprometidos responsables y dedicados para formar parte de nuestro equipo de trabajo y ocupar el cargo dejefe administrativo y de operacionesregional santa cruzrequisitos formacion profesional en administracion de empresas ingenieria comercial o ramas afines experiencia de 2 anos en cargos similares experiencia en manejo y elaboracion de costos  manejo y apropiacion de cuentas en fondos fijos elaboracion y revision de recibos de fondos fijos solidos conocimientos en manejo de herramientas de computacion ms office capacidad de negociacion y analisis comunicacion efectiva y orientacion al cliente capacidad de mantener buenas relaciones interpersonales proactivo colaborador y orientacion a resultados disponibilidad inmediata y de tiempo completo garantias personales realeshabilidades y actitudes solidos valores morales capacidad de trabajo bajo presion mantener buenas relaciones personales internamente y con clientes capacidad de mediacion y negociacion los interesados enviar hoja de vida actualizada incluyendo referencias laborales y pretension salarial a trabajopolisbo,Jefe Administrativo y de Operaciones,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/693217/Jefe-Administrativo-y-de-Operaciones.html?searchId=1546400657&page=1
CINECENTER,693164,"Santa Cruz de la Sierra, Bolivia","Construcción,Ingeniería ",De Bs. 7.000 a Bs. 7.999 ,11 Diciembre 2018,10 Enero 2019,cinecenter bolivia desea incorporar a su equipo de trabajo unencargado de mantenimientoestudiostitulado en ing civil  ing industrial o afinesexperiencia area mantenimiento en general conexiones electricas manejo de personalcompetencias liderazgo atencion al detalle resolucion de problemas trabajo en equipo organizado responsable proactivotareas supervision y control general del area de mantenimiento elaboracion y revision de cronogramas semanal mensual trimestral semestral y anual de mantenimiento revision y seguimiento de informes del personal de mantenimiento revisar y controlar trabajos de mantenimiento de empresas externas elaboracion y control de inventarios coordinacion control y supervision con el area de mantenimiento de todas las sucursales cine center boliviasi cumples con nuestros requisitos tienes disponibilidad de horarios y quieres formar parte de un gran equipo de trabajo envianos tu postulacion por trabajopolisbo,Encargado(a) de Mantenimiento,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/693164/Encargado(a)-de-Mantenimiento.html?searchId=1546400657&page=1
JARDECOM S.A.,693130,"La Paz, Bolivia",Informática ,De Bs. 3.000 a Bs. 3.999 ,11 Diciembre 2018,10 Enero 2019,ultracasascom busca desarrolladores php javascript react nativesede de trabajo la pazref drlpzdic18 requisitos  experiencia en javascript experiencia en react native o phpno pierdas la oportunidad de trabajar en nuestro ultraequipoenvia tu cv y pretension salarial a trabajopolisbo y postula a la startup mas importante de bolivia,"Desarrolladores(as) PHP, JavaScript, React Native - La Paz","https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/693130/Desarrolladores(as)-PHP,-JavaScript,-React-Native---La-Paz.html?searchId=1546400657&page=1"
FABRICA DE MUEBLES,693143,"Santa Cruz de la Sierra, Bolivia",Logística y Almacén ,De Bs. 2.060 a Bs. 2.999 ,11 Diciembre 2018,10 Enero 2019,la prestigiosa empresa dienzo mobili srl solicitaencargado de almacenrequisitos experiencia en el area conocimientos de word excel y windows saber conducir y porte de licencia tiempo completofuncionesse encargara del ingreso y entrega del material asi como de las compras del material necesario los interesados enviar hoja de vida actualizada incluyendo referencias laborales y pretension salarial a trabajopolisbo,Encargado(a) de Almacén,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/693143/Encargado(a)-de-Almacén.html?searchId=1546400657&page=1
ECCI S.R.L.,692914,"Santa Cruz de la Sierra, Bolivia",Administración y Oficina ,No Declarado ,11 Diciembre 2018,10 Enero 2019,empresa en el rubro de la construccion necesita contratar un profesional para trabajar en santa cruz analista de organizacion y metodos deseamos contratar un profesional en la carrera ingenieria industrial o ramas afines experiencia en elaboracion de manuales de procedimientos y funciones conocimiento en normas de seguridad y normas de seguridad e higiene industrial minimamente debe contar con 3 anos de experiencia principales funciones proponer y coordinar la normalizacion de procedimientos y procesos disenar nuevos procedimientos y normas para la empresa supervisar la elaboracion de normas reglamentos manuales de organizacion y de procedimientos de los sistemas de administracion elaborar flujogramas yo diagramas de flujo analizar y evaluar los indicadores de mejora de los procesos elaboracion de planes de capacitacion requerimos un profesional con liderazgo organizado con capacidad de trabajo en equipo con buenas habilidades de manejo de recursos humanos ofrecemosremuneracion de acorde al cargo buen clima laboral y la oportunidad de desarrollo profesional en nuestra empresa  invitamosa quienes reunan los requisitos solicitados a enviarnos sus hojas de vida debidamente actualizada adjuntando carta de presentacion y pretension salarial por trabajopolisbo,Analista de Organización y Métodos - Santa Cruz,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/692914/Analista-de-Organización-y-Métodos---Santa-Cruz.html?searchId=1546400657&page=1
